"respID";"taskID";"setID";"prodID1";"prodID2";"prodID3";"choice";"age";"gender";"region"
35599;4;698;97;108;108;1;36;"male";"Viken"
35599;5;147;21;14;106;1;36;"male";"Viken"
35599;6;231;46;66;118;1;36;"male";"Viken"
35599;7;344;139;60;136;2;36;"male";"Viken"
35599;8;585;28;121;37;2;36;"male";"Viken"
35599;9;648;83;122;52;3;36;"male";"Viken"
35599;10;610;107;57;80;3;36;"male";"Viken"
35599;11;730;141;4;91;3;36;"male";"Viken"
35599;12;989;45;47;19;1;36;"male";"Viken"
5518;1;41;138;77;116;3;27;"male";"Innlandet"
5518;2;554;108;37;104;1;27;"male";"Innlandet"
5518;3;880;14;63;74;2;27;"male";"Innlandet"
5518;4;295;29;125;47;3;27;"male";"Innlandet"
5518;5;791;21;90;84;1;27;"male";"Innlandet"
5518;6;667;124;19;121;3;27;"male";"Innlandet"
5518;7;260;126;114;15;3;27;"male";"Innlandet"
5518;8;290;50;68;29;1;27;"male";"Innlandet"
5518;9;922;81;133;14;1;27;"male";"Innlandet"
5518;10;559;57;123;2;3;27;"male";"Innlandet"
5518;11;192;99;28;91;1;27;"male";"Innlandet"
5518;12;321;144;64;121;3;27;"male";"Innlandet"
17346;1;711;9;144;92;1;21;"male";"Oslo"
17346;2;657;21;59;74;2;21;"male";"Oslo"
17346;3;127;38;88;134;3;21;"male";"Oslo"
17346;4;223;65;144;89;2;21;"male";"Oslo"
17346;5;427;65;95;26;3;21;"male";"Oslo"
17346;6;420;50;9;67;2;21;"male";"Oslo"
17346;7;228;93;86;105;3;21;"male";"Oslo"
17346;8;166;41;128;102;3;21;"male";"Oslo"
17346;9;852;78;48;120;1;21;"male";"Oslo"
17346;10;60;12;49;134;2;21;"male";"Oslo"
17346;11;17;112;65;141;2;21;"male";"Oslo"
17346;12;704;28;49;85;3;21;"male";"Oslo"
5695;1;361;46;122;47;2;33;"male";"Oslo"
5695;2;750;2;20;39;2;33;"male";"Oslo"
5695;3;488;99;100;84;2;33;"male";"Oslo"
5695;4;494;31;6;40;2;33;"male";"Oslo"
5695;5;59;28;126;40;3;33;"male";"Oslo"
5695;6;154;116;64;21;2;33;"male";"Oslo"
5695;7;593;1;77;27;1;33;"male";"Oslo"
5695;8;753;12;43;30;2;33;"male";"Oslo"
5695;9;32;89;40;88;2;33;"male";"Oslo"
5695;10;218;12;135;1;1;33;"male";"Oslo"
5695;11;327;97;76;74;3;33;"male";"Oslo"
5695;12;325;144;77;64;2;33;"male";"Oslo"
33102;1;625;51;43;108;1;34;"female";"Vestfold og Telemark"
33102;2;669;96;10;22;3;34;"female";"Vestfold og Telemark"
33102;3;344;139;60;136;1;34;"female";"Vestfold og Telemark"
33102;4;896;56;94;29;3;34;"female";"Vestfold og Telemark"
33102;5;277;18;101;90;2;34;"female";"Vestfold og Telemark"
33102;6;560;12;52;71;3;34;"female";"Vestfold og Telemark"
33102;7;341;44;51;97;3;34;"female";"Vestfold og Telemark"
33102;8;421;112;124;44;2;34;"female";"Vestfold og Telemark"
33102;9;395;113;136;29;3;34;"female";"Vestfold og Telemark"
33102;10;753;12;43;30;2;34;"female";"Vestfold og Telemark"
33102;11;186;57;116;118;1;34;"female";"Vestfold og Telemark"
33102;12;480;128;118;103;2;34;"female";"Vestfold og Telemark"
14353;1;727;65;43;19;2;21;"female";"Vestland"
14353;2;523;19;134;130;3;21;"female";"Vestland"
14353;3;87;11;122;101;1;21;"female";"Vestland"
14353;4;484;132;56;34;1;21;"female";"Vestland"
14353;5;150;98;42;28;3;21;"female";"Vestland"
14353;6;92;2;48;61;2;21;"female";"Vestland"
14353;7;498;64;98;22;1;21;"female";"Vestland"
14353;8;785;68;8;21;3;21;"female";"Vestland"
14353;9;335;51;59;99;3;21;"female";"Vestland"
14353;10;546;11;129;29;2;21;"female";"Vestland"
14353;11;97;130;19;81;2;21;"female";"Vestland"
14353;12;841;129;138;88;1;21;"female";"Vestland"
16489;1;291;2;51;71;2;29;"male";"Viken"
16489;2;4;123;20;91;1;29;"male";"Viken"
16489;3;246;29;69;41;3;29;"male";"Viken"
16489;4;118;136;82;97;1;29;"male";"Viken"
16489;5;553;15;2;47;3;29;"male";"Viken"
16489;6;377;102;58;75;1;29;"male";"Viken"
16489;7;331;136;48;6;2;29;"male";"Viken"
16489;8;467;143;16;68;2;29;"male";"Viken"
16489;9;297;55;8;139;1;29;"male";"Viken"
16489;10;938;122;1;138;3;29;"male";"Viken"
16489;11;272;55;135;45;3;29;"male";"Viken"
16489;12;620;37;114;102;3;29;"male";"Viken"
32606;1;525;102;25;95;3;46;"female";"Vestfold og Telemark"
32606;2;408;122;82;32;3;46;"female";"Vestfold og Telemark"
32606;3;854;51;28;141;2;46;"female";"Vestfold og Telemark"
32606;4;380;122;82;132;3;46;"female";"Vestfold og Telemark"
32606;5;461;58;17;102;3;46;"female";"Vestfold og Telemark"
32606;6;943;53;20;58;2;46;"female";"Vestfold og Telemark"
32606;7;759;88;57;36;3;46;"female";"Vestfold og Telemark"
32606;8;772;113;132;59;3;46;"female";"Vestfold og Telemark"
32606;9;712;18;106;136;3;46;"female";"Vestfold og Telemark"
32606;10;894;125;45;14;3;46;"female";"Vestfold og Telemark"
32606;11;906;113;1;52;3;46;"female";"Vestfold og Telemark"
32606;12;383;60;48;66;1;46;"female";"Vestfold og Telemark"
10448;1;37;116;102;114;1;35;"male";"Oslo"
10448;2;786;37;37;86;2;35;"male";"Oslo"
10448;3;78;101;7;42;2;35;"male";"Oslo"
10448;4;102;43;45;74;2;35;"male";"Oslo"
10448;5;761;77;132;10;3;35;"male";"Oslo"
10448;6;150;98;42;28;3;35;"male";"Oslo"
10448;7;861;20;96;108;3;35;"male";"Oslo"
10448;8;915;29;133;36;3;35;"male";"Oslo"
10448;9;767;3;52;18;3;35;"male";"Oslo"
10448;10;120;131;101;80;3;35;"male";"Oslo"
10448;11;211;30;135;112;1;35;"male";"Oslo"
10448;12;434;90;75;46;3;35;"male";"Oslo"
28020;1;806;42;46;114;1;18;"female";"Oslo"
28020;2;168;17;19;17;3;18;"female";"Oslo"
28020;3;135;77;46;77;3;18;"female";"Oslo"
28020;4;351;27;15;140;2;18;"female";"Oslo"
28020;5;748;124;20;135;3;18;"female";"Oslo"
28020;6;548;76;78;104;1;18;"female";"Oslo"
28020;7;780;57;123;133;1;18;"female";"Oslo"
28020;8;625;51;43;108;2;18;"female";"Oslo"
28020;9;138;142;98;20;1;18;"female";"Oslo"
28020;10;744;60;12;38;3;18;"female";"Oslo"
28020;11;700;51;4;51;1;18;"female";"Oslo"
28020;12;650;91;105;70;3;18;"female";"Oslo"
43824;1;975;117;38;3;3;31;"male";"Innlandet"
43824;2;330;125;100;55;1;31;"male";"Innlandet"
43824;3;605;127;10;77;1;31;"male";"Innlandet"
43824;4;331;136;48;6;2;31;"male";"Innlandet"
43824;5;242;21;90;111;3;31;"male";"Innlandet"
43824;6;884;88;12;16;3;31;"male";"Innlandet"
43824;7;940;88;133;52;1;31;"male";"Innlandet"
43824;8;317;10;85;13;2;31;"male";"Innlandet"
43824;9;637;141;59;11;2;31;"male";"Innlandet"
43824;10;54;10;117;64;2;31;"male";"Innlandet"
43824;11;194;8;3;53;3;31;"male";"Innlandet"
43824;12;161;140;29;30;3;31;"male";"Innlandet"
17436;1;277;18;101;90;3;22;"male";"Oslo"
17436;2;147;21;14;106;2;22;"male";"Oslo"
17436;3;975;117;38;3;3;22;"male";"Oslo"
17436;4;557;19;79;98;3;22;"male";"Oslo"
17436;5;134;44;100;76;2;22;"male";"Oslo"
17436;6;195;4;135;131;1;22;"male";"Oslo"
17436;7;602;83;5;120;2;22;"male";"Oslo"
17436;8;491;95;65;123;3;22;"male";"Oslo"
17436;9;377;102;58;75;2;22;"male";"Oslo"
17436;10;676;21;135;41;2;22;"male";"Oslo"
17436;11;74;48;116;53;2;22;"male";"Oslo"
17436;12;323;135;21;74;2;22;"male";"Oslo"
27691;1;260;126;114;15;3;39;"female";"Møre og Romsdal"
27691;2;294;54;12;94;3;39;"female";"Møre og Romsdal"
27691;3;79;66;132;26;3;39;"female";"Møre og Romsdal"
27691;4;246;29;69;41;3;39;"female";"Møre og Romsdal"
27691;5;423;10;115;139;2;39;"female";"Møre og Romsdal"
27691;6;450;139;134;21;3;39;"female";"Møre og Romsdal"
27691;7;472;30;139;81;3;39;"female";"Møre og Romsdal"
27691;8;756;28;59;90;3;39;"female";"Møre og Romsdal"
27691;9;369;126;57;69;3;39;"female";"Møre og Romsdal"
27691;10;13;30;108;105;3;39;"female";"Møre og Romsdal"
27691;11;831;83;87;45;3;39;"female";"Møre og Romsdal"
27691;12;95;59;63;21;3;39;"female";"Møre og Romsdal"
43887;1;408;122;82;32;3;44;"female";"Oslo"
43887;2;326;132;48;128;2;44;"female";"Oslo"
43887;3;834;39;77;32;2;44;"female";"Oslo"
43887;4;670;82;117;111;3;44;"female";"Oslo"
43887;5;140;1;83;16;1;44;"female";"Oslo"
43887;6;858;99;57;54;2;44;"female";"Oslo"
43887;7;250;22;9;119;3;44;"female";"Oslo"
43887;8;809;143;137;23;3;44;"female";"Oslo"
43887;9;640;11;132;59;2;44;"female";"Oslo"
43887;10;233;137;43;129;1;44;"female";"Oslo"
43887;11;187;130;21;115;1;44;"female";"Oslo"
43887;12;812;83;125;61;3;44;"female";"Oslo"
31237;1;883;78;3;142;3;34;"female";"Oslo"
31237;2;386;115;47;74;3;34;"female";"Oslo"
31237;3;102;43;45;74;2;34;"female";"Oslo"
31237;4;188;1;20;50;3;34;"female";"Oslo"
31237;5;683;67;7;29;2;34;"female";"Oslo"
31237;6;937;51;49;39;1;34;"female";"Oslo"
31237;7;115;132;55;97;3;34;"female";"Oslo"
31237;8;110;60;42;128;2;34;"female";"Oslo"
31237;9;696;88;81;82;3;34;"female";"Oslo"
31237;10;844;10;52;17;3;34;"female";"Oslo"
31237;11;321;144;64;121;2;34;"female";"Oslo"
31237;12;923;120;3;110;1;34;"female";"Oslo"
2230;1;418;87;20;19;2;37;"male";"Innlandet"
2230;2;690;54;106;53;1;37;"male";"Innlandet"
2230;3;551;103;11;108;3;37;"male";"Innlandet"
2230;4;156;51;102;86;3;37;"male";"Innlandet"
2230;5;325;144;77;64;3;37;"male";"Innlandet"
2230;6;943;53;20;58;3;37;"male";"Innlandet"
2230;7;413;142;123;24;1;37;"male";"Innlandet"
2230;8;694;65;108;59;2;37;"male";"Innlandet"
2230;9;21;18;136;35;1;37;"male";"Innlandet"
2230;10;709;140;24;31;2;37;"male";"Innlandet"
2230;11;524;102;114;60;3;37;"male";"Innlandet"
2230;12;36;88;29;58;3;37;"male";"Innlandet"
36556;1;861;20;96;108;3;31;"male";"Oslo"
36556;2;964;115;102;49;2;31;"male";"Oslo"
36556;3;232;16;69;45;3;31;"male";"Oslo"
36556;4;409;76;77;133;1;31;"male";"Oslo"
36556;5;129;44;10;97;1;31;"male";"Oslo"
36556;6;666;65;130;69;2;31;"male";"Oslo"
36556;7;308;103;53;87;2;31;"male";"Oslo"
36556;8;960;64;105;52;3;31;"male";"Oslo"
36556;9;976;70;29;18;3;31;"male";"Oslo"
36556;10;79;66;132;26;3;31;"male";"Oslo"
36556;11;398;25;25;111;1;31;"male";"Oslo"
36556;12;458;40;103;97;3;31;"male";"Oslo"
33076;1;348;79;56;125;3;18;"female";"Rogaland"
33076;2;688;64;122;109;2;18;"female";"Rogaland"
33076;3;270;121;100;101;3;18;"female";"Rogaland"
33076;4;61;114;1;27;3;18;"female";"Rogaland"
33076;5;461;58;17;102;2;18;"female";"Rogaland"
33076;6;8;142;52;2;1;18;"female";"Rogaland"
33076;7;859;66;88;61;1;18;"female";"Rogaland"
33076;8;786;37;37;86;3;18;"female";"Rogaland"
33076;9;248;116;57;56;2;18;"female";"Rogaland"
33076;10;15;102;144;118;3;18;"female";"Rogaland"
33076;11;311;119;120;104;2;18;"female";"Rogaland"
33076;12;930;135;126;98;3;18;"female";"Rogaland"
27715;1;725;30;41;61;3;23;"female";"Vestland"
27715;2;25;29;20;37;3;23;"female";"Vestland"
27715;3;890;21;133;79;2;23;"female";"Vestland"
27715;4;186;57;116;118;3;23;"female";"Vestland"
27715;5;715;44;59;84;3;23;"female";"Vestland"
27715;6;1;12;126;60;2;23;"female";"Vestland"
27715;7;54;10;117;64;3;23;"female";"Vestland"
27715;8;205;81;57;33;2;23;"female";"Vestland"
27715;9;552;96;141;95;3;23;"female";"Vestland"
27715;10;328;20;70;104;1;23;"female";"Vestland"
27715;11;786;37;37;86;2;23;"female";"Vestland"
27715;12;423;10;115;139;2;23;"female";"Vestland"
19388;1;728;4;32;21;2;28;"female";"Agder"
19388;2;685;42;2;124;1;28;"female";"Agder"
19388;3;335;51;59;99;3;28;"female";"Agder"
19388;4;872;6;120;126;1;28;"female";"Agder"
19388;5;90;126;11;87;2;28;"female";"Agder"
19388;6;592;11;77;144;2;28;"female";"Agder"
19388;7;536;135;123;4;1;28;"female";"Agder"
19388;8;624;4;34;96;3;28;"female";"Agder"
19388;9;172;11;42;78;1;28;"female";"Agder"
19388;10;864;74;86;119;3;28;"female";"Agder"
19388;11;336;8;13;81;2;28;"female";"Agder"
19388;12;683;67;7;29;3;28;"female";"Agder"
17990;1;197;4;106;70;3;47;"male";"Oslo"
17990;2;132;77;29;73;2;47;"male";"Oslo"
17990;3;666;65;130;69;2;47;"male";"Oslo"
17990;4;697;116;39;126;2;47;"male";"Oslo"
17990;5;590;28;96;109;1;47;"male";"Oslo"
17990;6;968;144;48;78;1;47;"male";"Oslo"
17990;7;470;106;88;39;2;47;"male";"Oslo"
17990;8;975;117;38;3;1;47;"male";"Oslo"
17990;9;670;82;117;111;3;47;"male";"Oslo"
17990;10;939;129;79;100;2;47;"male";"Oslo"
17990;11;56;139;30;132;1;47;"male";"Oslo"
17990;12;607;84;9;27;3;47;"male";"Oslo"
24977;1;180;102;122;62;2;23;"male";"Oslo"
24977;2;842;1;115;9;1;23;"male";"Oslo"
24977;3;83;2;116;134;2;23;"male";"Oslo"
24977;4;96;85;57;38;1;23;"male";"Oslo"
24977;5;133;94;73;45;2;23;"male";"Oslo"
24977;6;641;20;15;1;3;23;"male";"Oslo"
24977;7;76;100;112;77;3;23;"male";"Oslo"
24977;8;658;44;10;103;2;23;"male";"Oslo"
24977;9;646;115;102;100;1;23;"male";"Oslo"
24977;10;832;134;43;78;3;23;"male";"Oslo"
24977;11;719;134;129;29;3;23;"male";"Oslo"
24977;12;863;43;90;8;2;23;"male";"Oslo"
4080;1;690;54;106;53;1;60;"male";"Vestland"
4080;2;984;124;128;81;1;60;"male";"Vestland"
4080;3;682;15;61;37;3;60;"male";"Vestland"
4080;4;929;25;15;116;1;60;"male";"Vestland"
4080;5;378;100;115;45;2;60;"male";"Vestland"
4080;6;350;20;94;80;2;60;"male";"Vestland"
4080;7;541;19;52;117;1;60;"male";"Vestland"
4080;8;958;108;52;36;2;60;"male";"Vestland"
4080;9;518;18;138;95;1;60;"male";"Vestland"
4080;10;232;16;69;45;2;60;"male";"Vestland"
4080;11;827;3;55;30;1;60;"male";"Vestland"
4080;12;405;80;93;54;1;60;"male";"Vestland"
32315;1;281;126;10;85;3;60;"female";"Vestland"
32315;2;105;119;124;124;3;60;"female";"Vestland"
32315;3;480;128;118;103;2;60;"female";"Vestland"
32315;4;370;102;116;131;3;60;"female";"Vestland"
32315;5;271;6;134;62;2;60;"female";"Vestland"
32315;6;72;71;61;84;3;60;"female";"Vestland"
32315;7;790;51;46;142;3;60;"female";"Vestland"
32315;8;726;52;29;12;2;60;"female";"Vestland"
32315;9;933;85;101;1;2;60;"female";"Vestland"
32315;10;828;30;58;68;3;60;"female";"Vestland"
32315;11;50;101;38;134;3;60;"female";"Vestland"
32315;12;520;90;108;104;1;60;"female";"Vestland"
44755;1;372;115;30;66;1;24;"male";"Agder"
44755;2;468;75;115;66;3;24;"male";"Agder"
44755;3;36;88;29;58;1;24;"male";"Agder"
44755;4;169;134;64;56;1;24;"male";"Agder"
44755;5;75;40;96;114;1;24;"male";"Agder"
44755;6;312;29;1;71;2;24;"male";"Agder"
44755;7;671;116;75;140;2;24;"male";"Agder"
44755;8;80;9;36;39;2;24;"male";"Agder"
44755;9;778;114;29;30;1;24;"male";"Agder"
44755;10;228;93;86;105;1;24;"male";"Agder"
44755;11;673;117;28;135;3;24;"male";"Agder"
44755;12;139;74;87;40;2;24;"male";"Agder"
46555;1;834;39;77;32;3;18;"female";"Oslo"
46555;2;904;49;58;136;2;18;"female";"Oslo"
46555;3;118;136;82;97;3;18;"female";"Oslo"
46555;4;791;21;90;84;2;18;"female";"Oslo"
46555;5;877;29;70;47;3;18;"female";"Oslo"
46555;6;754;92;142;105;2;18;"female";"Oslo"
46555;7;42;80;88;124;1;18;"female";"Oslo"
46555;8;797;115;73;55;2;18;"female";"Oslo"
46555;9;639;96;64;107;1;18;"female";"Oslo"
46555;10;479;50;20;124;3;18;"female";"Oslo"
46555;11;180;102;122;62;2;18;"female";"Oslo"
46555;12;640;11;132;59;2;18;"female";"Oslo"
10123;1;725;30;41;61;2;33;"male";"Trøndelag"
10123;2;435;103;66;30;3;33;"male";"Trøndelag"
10123;3;260;126;114;15;3;33;"male";"Trøndelag"
10123;4;173;30;117;136;3;33;"male";"Trøndelag"
10123;5;783;83;43;52;2;33;"male";"Trøndelag"
10123;6;931;136;85;35;3;33;"male";"Trøndelag"
10123;7;251;52;28;31;3;33;"male";"Trøndelag"
10123;8;178;139;39;67;2;33;"male";"Trøndelag"
10123;9;544;45;68;34;1;33;"male";"Trøndelag"
10123;10;964;115;102;49;1;33;"male";"Trøndelag"
10123;11;722;52;42;106;3;33;"male";"Trøndelag"
10123;12;492;122;40;24;3;33;"male";"Trøndelag"
9263;1;17;112;65;141;1;20;"female";"Vestland"
9263;2;747;71;17;118;1;20;"female";"Vestland"
9263;3;202;116;11;3;3;20;"female";"Vestland"
9263;4;507;59;10;15;3;20;"female";"Vestland"
9263;5;596;140;101;105;3;20;"female";"Vestland"
9263;6;831;83;87;45;2;20;"female";"Vestland"
9263;7;912;108;50;141;3;20;"female";"Vestland"
9263;8;287;1;76;108;3;20;"female";"Vestland"
9263;9;612;137;16;94;3;20;"female";"Vestland"
9263;10;622;81;64;138;1;20;"female";"Vestland"
9263;11;70;79;48;59;1;20;"female";"Vestland"
9263;12;837;91;117;32;2;20;"female";"Vestland"
37810;1;34;113;91;50;2;25;"female";"Nordland"
37810;2;340;93;131;111;2;25;"female";"Nordland"
37810;3;512;130;86;69;2;25;"female";"Nordland"
37810;4;973;47;130;136;2;25;"female";"Nordland"
37810;5;662;135;143;33;3;25;"female";"Nordland"
37810;6;395;113;136;29;3;25;"female";"Nordland"
37810;7;386;115;47;74;1;25;"female";"Nordland"
37810;8;357;124;11;113;3;25;"female";"Nordland"
37810;9;413;142;123;24;2;25;"female";"Nordland"
37810;10;643;39;113;113;1;25;"female";"Nordland"
37810;11;121;121;5;47;3;25;"female";"Nordland"
37810;12;837;91;117;32;3;25;"female";"Nordland"
21400;1;388;64;81;133;2;30;"female";"Nordland"
21400;2;62;122;101;8;2;30;"female";"Nordland"
21400;3;915;29;133;36;2;30;"female";"Nordland"
21400;4;379;78;2;100;3;30;"female";"Nordland"
21400;5;111;29;59;45;3;30;"female";"Nordland"
21400;6;325;144;77;64;2;30;"female";"Nordland"
21400;7;18;28;140;46;2;30;"female";"Nordland"
21400;8;984;124;128;81;2;30;"female";"Nordland"
21400;9;142;121;100;61;3;30;"female";"Nordland"
21400;10;969;13;14;85;2;30;"female";"Nordland"
21400;11;734;20;12;138;1;30;"female";"Nordland"
21400;12;888;21;44;41;2;30;"female";"Nordland"
5972;1;733;10;124;61;2;30;"female";"Oslo"
5972;2;696;88;81;82;1;30;"female";"Oslo"
5972;3;907;126;102;132;3;30;"female";"Oslo"
5972;4;479;50;20;124;1;30;"female";"Oslo"
5972;5;189;55;63;120;3;30;"female";"Oslo"
5972;6;163;57;144;80;3;30;"female";"Oslo"
5972;7;171;21;61;66;3;30;"female";"Oslo"
5972;8;626;40;47;26;3;30;"female";"Oslo"
5972;9;638;60;106;124;3;30;"female";"Oslo"
5972;10;948;89;57;32;2;30;"female";"Oslo"
5972;11;550;11;86;141;1;30;"female";"Oslo"
5972;12;193;46;89;106;2;30;"female";"Oslo"
4509;1;838;100;144;121;3;34;"male";"Oslo"
4509;2;26;29;114;74;1;34;"male";"Oslo"
4509;3;252;78;11;48;1;34;"male";"Oslo"
4509;4;772;113;132;59;2;34;"male";"Oslo"
4509;5;338;41;3;61;1;34;"male";"Oslo"
4509;6;171;21;61;66;2;34;"male";"Oslo"
4509;7;884;88;12;16;3;34;"male";"Oslo"
4509;8;765;21;45;74;3;34;"male";"Oslo"
4509;9;107;37;114;116;2;34;"male";"Oslo"
4509;10;766;81;38;30;1;34;"male";"Oslo"
4509;11;470;106;88;39;3;34;"male";"Oslo"
4509;12;302;116;29;90;2;34;"male";"Oslo"
49101;1;414;56;121;97;3;43;"male";"Rogaland"
49101;2;582;106;59;11;3;43;"male";"Rogaland"
49101;3;964;115;102;49;2;43;"male";"Rogaland"
49101;4;12;44;63;61;1;43;"male";"Rogaland"
49101;5;368;128;116;84;1;43;"male";"Rogaland"
49101;6;181;1;116;63;3;43;"male";"Rogaland"
49101;7;763;127;10;124;3;43;"male";"Rogaland"
49101;8;29;98;80;134;3;43;"male";"Rogaland"
49101;9;245;135;30;72;3;43;"male";"Rogaland"
49101;10;554;108;37;104;3;43;"male";"Rogaland"
49101;11;458;40;103;97;3;43;"male";"Rogaland"
49101;12;564;97;56;72;3;43;"male";"Rogaland"
48241;1;903;83;86;3;2;23;"female";"Viken"
48241;2;327;97;76;74;1;23;"female";"Viken"
48241;3;615;99;81;77;3;23;"female";"Viken"
48241;4;727;65;43;19;3;23;"female";"Viken"
48241;5;624;4;34;96;3;23;"female";"Viken"
48241;6;872;6;120;126;3;23;"female";"Viken"
48241;7;931;136;85;35;1;23;"female";"Viken"
48241;8;902;77;46;68;3;23;"female";"Viken"
48241;9;425;42;67;67;2;23;"female";"Viken"
48241;10;799;30;98;18;2;23;"female";"Viken"
48241;11;642;33;10;138;3;23;"female";"Viken"
48241;12;635;93;135;144;3;23;"female";"Viken"
38492;1;429;20;51;4;1;48;"male";"Vestland"
38492;2;888;21;44;41;2;48;"male";"Vestland"
38492;3;242;21;90;111;2;48;"male";"Vestland"
38492;4;286;135;55;13;3;48;"male";"Vestland"
38492;5;639;96;64;107;1;48;"male";"Vestland"
38492;6;255;135;55;16;2;48;"male";"Vestland"
38492;7;257;65;131;34;3;48;"male";"Vestland"
38492;8;879;12;34;94;3;48;"male";"Vestland"
38492;9;765;21;45;74;2;48;"male";"Vestland"
38492;10;520;90;108;104;2;48;"male";"Vestland"
38492;11;574;113;93;91;3;48;"male";"Vestland"
38492;12;939;129;79;100;2;48;"male";"Vestland"
44072;1;173;30;117;136;1;21;"female";"Oslo"
44072;2;506;37;120;38;3;21;"female";"Oslo"
44072;3;746;112;19;51;3;21;"female";"Oslo"
44072;4;980;53;131;13;1;21;"female";"Oslo"
44072;5;813;103;63;72;3;21;"female";"Oslo"
44072;6;617;107;92;52;2;21;"female";"Oslo"
44072;7;613;81;88;37;3;21;"female";"Oslo"
44072;8;227;113;101;45;3;21;"female";"Oslo"
44072;9;489;79;12;72;3;21;"female";"Oslo"
44072;10;116;143;18;131;3;21;"female";"Oslo"
44072;11;65;124;117;98;1;21;"female";"Oslo"
44072;12;137;86;19;17;2;21;"female";"Oslo"
7373;1;31;20;95;2;3;29;"female";"Oslo"
7373;2;6;93;124;137;3;29;"female";"Oslo"
7373;3;362;64;77;94;3;29;"female";"Oslo"
7373;4;582;106;59;11;1;29;"female";"Oslo"
7373;5;187;130;21;115;1;29;"female";"Oslo"
7373;6;459;133;117;43;3;29;"female";"Oslo"
7373;7;480;128;118;103;1;29;"female";"Oslo"
7373;8;900;112;1;48;3;29;"female";"Oslo"
7373;9;254;85;131;70;1;29;"female";"Oslo"
7373;10;523;19;134;130;3;29;"female";"Oslo"
7373;11;396;76;46;78;1;29;"female";"Oslo"
7373;12;89;2;88;37;3;29;"female";"Oslo"
49257;1;603;95;95;37;2;18;"male";"Oslo"
49257;2;400;119;40;11;2;18;"male";"Oslo"
49257;3;789;126;12;30;3;18;"male";"Oslo"
49257;4;251;52;28;31;3;18;"male";"Oslo"
49257;5;799;30;98;18;2;18;"male";"Oslo"
49257;6;146;26;107;41;3;18;"male";"Oslo"
49257;7;418;87;20;19;1;18;"male";"Oslo"
49257;8;658;44;10;103;2;18;"male";"Oslo"
49257;9;840;23;32;86;2;18;"male";"Oslo"
49257;10;669;96;10;22;3;18;"male";"Oslo"
49257;11;293;125;100;63;3;18;"male";"Oslo"
49257;12;959;81;82;66;2;18;"male";"Oslo"
8860;1;169;134;64;56;1;54;"female";"Oslo"
8860;2;611;99;41;137;3;54;"female";"Oslo"
8860;3;742;82;117;50;2;54;"female";"Oslo"
8860;4;494;31;6;40;3;54;"female";"Oslo"
8860;5;613;81;88;37;3;54;"female";"Oslo"
8860;6;546;11;129;29;1;54;"female";"Oslo"
8860;7;703;46;89;64;3;54;"female";"Oslo"
8860;8;859;66;88;61;1;54;"female";"Oslo"
8860;9;489;79;12;72;1;54;"female";"Oslo"
8860;10;260;126;114;15;1;54;"female";"Oslo"
8860;11;350;20;94;80;3;54;"female";"Oslo"
8860;12;373;47;62;121;1;54;"female";"Oslo"
18220;1;716;64;99;102;2;40;"male";"Rogaland"
18220;2;257;65;131;34;2;40;"male";"Rogaland"
18220;3;865;55;43;73;1;40;"male";"Rogaland"
18220;4;218;12;135;1;1;40;"male";"Rogaland"
18220;5;672;79;20;136;1;40;"male";"Rogaland"
18220;6;652;57;71;131;3;40;"male";"Rogaland"
18220;7;843;30;68;10;3;40;"male";"Rogaland"
18220;8;477;120;37;19;1;40;"male";"Rogaland"
18220;9;730;141;4;91;1;40;"male";"Rogaland"
18220;10;908;66;104;102;3;40;"male";"Rogaland"
18220;11;988;127;51;36;2;40;"male";"Rogaland"
18220;12;640;11;132;59;2;40;"male";"Rogaland"
1602;1;735;80;38;129;3;32;"male";"Agder"
1602;2;523;19;134;130;3;32;"male";"Agder"
1602;3;255;135;55;16;1;32;"male";"Agder"
1602;4;527;105;44;127;3;32;"male";"Agder"
1602;5;250;22;9;119;1;32;"male";"Agder"
1602;6;412;131;55;93;3;32;"male";"Agder"
1602;7;894;125;45;14;3;32;"male";"Agder"
1602;8;318;118;42;98;3;32;"male";"Agder"
1602;9;699;116;91;54;1;32;"male";"Agder"
1602;10;407;52;28;7;1;32;"male";"Agder"
1602;11;453;21;29;16;3;32;"male";"Agder"
1602;12;923;120;3;110;3;32;"male";"Agder"
9523;1;439;44;49;88;3;20;"male";"Oslo"
9523;2;597;64;57;65;1;20;"male";"Oslo"
9523;3;20;56;12;73;3;20;"male";"Oslo"
9523;4;210;96;3;86;1;20;"male";"Oslo"
9523;5;419;16;144;133;3;20;"male";"Oslo"
9523;6;627;31;11;103;2;20;"male";"Oslo"
9523;7;470;106;88;39;2;20;"male";"Oslo"
9523;8;753;12;43;30;3;20;"male";"Oslo"
9523;9;155;55;114;21;1;20;"male";"Oslo"
9523;10;207;20;99;31;2;20;"male";"Oslo"
9523;11;835;91;82;26;3;20;"male";"Oslo"
9523;12;5;30;68;19;3;20;"male";"Oslo"
48606;1;530;2;134;97;2;27;"male";"Vestland"
48606;2;440;29;143;20;2;27;"male";"Vestland"
48606;3;158;10;4;134;1;27;"male";"Vestland"
48606;4;970;107;53;68;2;27;"male";"Vestland"
48606;5;933;85;101;1;3;27;"male";"Vestland"
48606;6;451;47;64;19;3;27;"male";"Vestland"
48606;7;936;128;53;43;3;27;"male";"Vestland"
